Li2O,ZnO,TiO2,ZrO2,CaO,Nb2O5,Nb2O3,Al2O3,B2O3,Sb2O3,BaO,La2O3,SrO,SiO2,Na2O,PbO,Y2O3,K2O,RI
0.0,0.0,0.0,1.98,0.0,0.0,0.0,1.55,14.98,0.0,48.06,19.87,0.0,13.54,0.0,0.0,0.0,0.0,1.6950001
2.8,12.0,0.0,10.2,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,50.9,8.1,0.0,0.0,0.0,1.5880001
3.0,10.0,0.0,10.2,0.0,0.0,0.0,2.0,4.0,0.0,12.0,0.0,0.0,50.9,7.9,0.0,0.0,0.0,1.5880001
2.0,12.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,12.0,0.0,0.0,0.0,1.59
2.0,5.0,1.0,8.0,5.0,0.0,0.0,2.0,4.0,0.0,18.0,0.0,0.0,47.5,7.5,0.0,0.0,0.0,1.605
2.0,7.5,2.0,7.0,5.0,0.0,0.0,2.0,4.0,0.0,20.0,0.0,0.0,44.5,6.0,0.0,0.0,0.0,1.6160001
2.0,10.0,4.5,5.5,10.0,0.0,0.0,2.0,4.0,0.0,20.0,0.0,0.0,37.5,4.5,0.0,0.0,0.0,1.653
0.0,0.0,1.46,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.44,0.0,48.53,0.0,7.05,1.649
0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,1.0,67.5,13.0,0.0,0.0,0.0,1.52
2.95,2.83,0.0,6.92,0.0,4.48,0.0,1.14,6.96,0.0,38.38,3.66,0.0,31.01,1.67,0.0,0.0,0.0,1.663
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,11.42,0.0,0.0,0.0,0.0,76.16,8.57,0.0,0.0,0.0,1.49
0.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,41.0,0.0,0.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,1.6880000000000002
0.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,39.0,0.0,0.0,30.0,0.0,8.0,0.0,0.0,0.0,0.0,1.6880000000000002
0.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,37.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,1.6880000000000002
0.0,0.0,0.0,1.9,7.2,0.0,0.0,0.0,43.5,0.0,0.0,43.4,0.0,4.0,0.0,0.0,0.0,0.0,1.689
0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,39.0,0.0,0.0,36.0,0.0,6.0,0.0,0.0,0.0,0.0,1.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.4579999
8.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.99,0.0,0.0,0.0,0.0,1.49
5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.54,58.36,0.0,0.0,0.0,0.0,1.577
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,51.8,0.0,0.0,0.0,0.0,1.598
10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.49,0.0,0.0,0.0,0.0,1.501
7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.88,60.99,0.0,0.0,0.0,0.0,1.571
6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.88,53.78,0.0,0.0,0.0,0.0,1.5919999999999999
4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.11,41.07,0.0,0.0,0.0,0.0,1.626
13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.49,0.0,0.0,0.0,0.0,1.51
10.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,64.79,0.0,0.0,0.0,0.0,1.5630000000000002
8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,56.72,0.0,0.0,0.0,0.0,1.584
6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.57,42.75,0.0,0.0,0.0,0.0,1.6160001
16.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.12,0.0,0.0,0.0,0.0,1.5230000000000001
14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,70.01,0.0,0.0,0.0,0.0,1.554
12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.02,60.66,0.0,0.0,0.0,0.0,1.575
9.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.91,44.97,0.0,0.0,0.0,0.0,1.6119999999999999
12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.45,57.15,0.0,0.0,0.0,0.0,1.5829999
9.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43,65.65,0.0,0.0,0.0,0.0,1.5630000000000002
9.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,51.66,0.0,0.0,0.0,0.0,1.5959999999999999
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,50.19,0.0,0.0,0.0,0.0,1.6
8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.94,51.11,0.0,0.0,0.0,0.0,1.598
17.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.51,54.77,0.0,0.0,0.0,0.0,1.587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87,76.34,13.78,0.0,0.0,0.0,1.5030000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68,68.83,12.5,0.0,0.0,0.0,1.524
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.96,61.83,11.21,0.0,0.0,0.0,1.54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.68,49.41,8.9,0.0,0.0,0.0,1.5759999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,38.42,6.98,0.0,0.0,0.0,1.6030000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42,19.58,0.0,0.0,0.0,1.489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,78.9,19.23,0.0,0.0,0.0,1.493
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89,70.86,17.25,0.0,0.0,0.0,1.5140001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.54,63.9,15.56,0.0,0.0,0.0,1.531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35,50.36,12.29,0.0,0.0,0.0,1.568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.45,39.05,9.51,0.0,0.0,0.0,1.625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.53,24.47,0.0,0.0,0.0,1.4960001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,73.7,23.92,0.0,0.0,0.0,1.5019999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,65.73,21.31,0.0,0.0,0.0,1.521
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,51.78,16.82,0.0,0.0,0.0,1.5590000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.19,39.89,12.92,0.0,0.0,0.0,1.6160001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,68.68,28.95,0.0,0.0,0.0,1.508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.87,53.57,22.56,0.0,0.0,0.0,1.548
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.81,40.95,17.24,0.0,0.0,0.0,1.6119999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,63.13,24.23,0.0,0.0,0.0,1.5219999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17,70.2,19.63,0.0,0.0,0.0,1.511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,77.3,14.9,0.0,0.0,0.0,1.4980000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.87,50.43,22.7,0.0,0.0,0.0,1.5519999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.08,59.32,18.6,0.0,0.0,0.0,1.5369999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,68.79,14.31,0.0,0.0,0.0,1.517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,78.61,9.78,0.0,0.0,0.0,1.501
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.57,47.0,17.44,0.0,0.0,0.0,1.5700001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,58.65,13.6,0.0,0.0,0.0,1.5430000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.28,71.27,9.45,0.0,0.0,0.0,1.5190001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.34,46.87,12.79,0.0,0.0,0.0,1.5759999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.59,62.36,9.05,0.0,0.0,0.0,1.5420001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.31,46.75,16.94,0.0,0.0,0.0,1.569
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.03,59.91,10.06,0.0,0.0,0.0,1.545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,9.8,0.0,0.0,0.0,0.0,4.9,0.0,82.35,0.0,0.0,1.98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,1.01,66.67,0.0,2.02,1.755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,63.0,0.0,0.0,1.72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.15,2.78,48.08,0.0,0.0,1.62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.34,0.0,60.61,0.0,5.05,1.67
0.0,0.0,0.0,0.0,0.0,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,15.4,0.0,0.0,0.0,1.9299999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.49,0.0,0.0,0.0,0.0,0.0,45.27,10.25,0.0,0.0,0.0,1.528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.03,0.0,81.97,0.0,0.0,1.974
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.26,0.0,79.38,0.0,0.36,1.926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.25,76.53,0.0,1.12,1.89
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.03,0.78,72.23,0.0,1.97,1.8329999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.83,67.99,0.0,2.49,1.781
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,1.16,62.91,0.0,3.52,1.733
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.64,1.84,57.32,0.0,4.2,1.6950001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.43,2.62,50.97,0.0,4.98,1.655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,47.54,3.57,41.58,0.0,6.52,1.6130000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,55.59,4.71,30.48,0.0,8.35,1.5719999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,65.68,6.1,16.97,0.0,9.29,1.538
0.0,0.0,0.0,0.0,7.91,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,69.23,3.89,0.0,0.0,16.24,1.5140001
0.0,0.0,0.0,0.0,5.99,0.0,0.0,1.31,0.0,0.35,7.54,0.0,0.096,69.5,12.35,0.0,0.0,2.87,1.5519999999999998
1.7,7.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,10.5,0.0,10.5,59.5,3.6,0.0,0.0,5.4,1.545
1.7,7.51,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4,10.51,0.0,10.51,55.76,4.2,0.0,0.0,6.41,1.5659999999999998
1.7,7.51,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10.51,0.0,10.51,57.36,3.6,0.0,0.0,5.41,1.571
1.7,7.51,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,12.01,0.0,12.01,54.35,3.6,0.0,0.0,5.41,1.575
1.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,9.5,0.0,9.5,65.7,10.5,0.0,0.0,0.0,1.534
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,20.0,50.0,0.0,0.0,0.0,0.0,1.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,0.0,0.0,0.0,25.0,60.0,0.0,0.0,0.0,0.0,1.53
0.0,0.0,0.0,0.0,2.5,0.0,0.0,10.0,12.5,0.0,0.0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,1.55
0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,7.5,0.0,0.0,0.0,21.5,50.0,0.0,0.0,0.0,0.0,1.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,8.34,0.0,0.0,0.0,31.94,50.73,0.0,0.0,0.0,0.0,1.5599999
0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,36.0,1.5290000000000001
8.0,0.0,9.9,0.5,0.0,0.0,0.0,1.7,6.6,0.0,0.0,0.0,0.0,60.0,5.6,0.0,0.0,7.0,1.5779999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,53.3,4.0,33.5,0.0,8.0,1.5779999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,62.7,10.6,21.3,0.0,4.7,1.54
0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.7,24.3,0.0,0.0,0.0,1.53
0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,20.0,0.0,0.0,0.0,1.5470001
0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,25.0,0.0,0.0,0.0,1.568
0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,16.67,0.0,0.0,0.0,1.5599999
0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,25.0,0.0,0.0,0.0,1.5130000000000001
0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,10.0,0.0,0.0,0.0,1.5659999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,92.0,0.0,0.0,0.0,0.0,1.474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,88.82,0.0,0.0,0.0,0.0,1.4809999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08,83.92,0.0,0.0,0.0,0.0,1.492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05,76.95,0.0,0.0,0.0,0.0,1.5089999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,70.4,0.0,0.0,0.0,0.0,1.527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42,85.58,0.0,0.0,0.0,0.0,1.4880000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28,0.0,76.72,0.0,0.0,0.0,0.0,1.511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.75,0.0,0.0,21.25,0.0,1.501
0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.51,0.0,0.0,0.0,0.0,1.473
0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.7,0.0,0.0,0.0,0.0,1.489
0.0,0.0,0.0,0.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.62,0.0,0.0,0.0,0.0,1.5030000000000001
0.0,0.0,0.0,0.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.75,0.0,0.0,0.0,0.0,1.517
0.0,0.0,0.0,0.0,22.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.33,0.0,0.0,0.0,0.0,1.5369999
0.0,0.0,0.0,0.0,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.08,0.0,0.0,0.0,0.0,1.4880000000000002
0.0,6.96,0.0,0.0,7.06,0.0,0.0,2.47,2.02,0.0,0.0,0.0,0.0,67.49,14.0,0.0,0.0,0.0,1.524
0.0,6.86,0.0,0.0,5.17,0.0,0.0,2.43,1.99,0.0,0.0,0.0,3.29,66.47,13.79,0.0,0.0,0.0,1.526
0.0,6.75,0.0,0.0,3.34,0.0,0.0,2.39,1.96,0.0,0.0,0.0,6.49,65.48,13.59,0.0,0.0,0.0,1.526
0.0,6.65,0.0,0.0,1.56,0.0,0.0,2.36,1.93,0.0,0.0,0.0,9.59,64.52,13.39,0.0,0.0,0.0,1.528
0.0,4.3,0.0,0.0,7.01,0.0,0.0,2.45,2.01,0.0,0.0,0.0,3.32,67.01,13.9,0.0,0.0,0.0,1.524
0.0,1.68,0.0,0.0,6.96,0.0,0.0,2.43,1.99,0.0,0.0,0.0,6.59,66.53,13.8,0.0,0.0,0.0,1.526
0.0,0.0,0.0,0.0,6.93,0.0,0.0,2.42,1.98,0.0,0.0,0.0,8.7,66.23,13.74,0.0,0.0,0.0,1.526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58,11.42,0.0,0.0,0.0,1.475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6,15.4,0.0,0.0,0.0,1.48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41,25.59,0.0,0.0,0.0,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41,25.59,0.0,0.0,0.0,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.34,30.66,0.0,0.0,0.0,1.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29,35.71,0.0,0.0,0.0,1.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25,40.75,0.0,0.0,0.0,1.515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.23,45.77,0.0,0.0,0.0,1.52
0.0,0.0,18.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75,24.39,0.0,0.0,0.0,1.6030000000000002
0.0,0.0,18.31,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.35,23.68,0.0,0.0,0.0,1.626
0.0,0.0,17.8,10.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2,23.02,0.0,0.0,0.0,1.642
0.0,0.0,17.31,16.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28,22.39,0.0,0.0,0.0,1.666
2.41,0.0,19.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.22,20.02,0.0,0.0,0.0,1.617
2.34,0.0,18.78,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67,19.42,0.0,0.0,0.0,1.641
2.27,0.0,18.23,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.38,18.86,0.0,0.0,0.0,1.6569999
2.21,0.0,17.72,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33,18.34,0.0,0.0,0.0,1.6769999999999998
6.28,0.0,20.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.57,13.02,0.0,0.0,0.0,1.626
6.08,0.0,19.51,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.77,12.62,0.0,0.0,0.0,1.659
5.9,0.0,18.93,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25,12.24,0.0,0.0,0.0,1.676
5.73,0.0,18.38,17.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.88,0.0,0.0,0.0,1.693
10.46,0.0,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.13,5.43,0.0,0.0,0.0,1.635
10.13,0.0,20.31,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.05,5.25,0.0,0.0,0.0,1.661
9.81,0.0,19.68,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.28,5.09,0.0,0.0,0.0,1.6909999999999998
9.52,0.0,19.08,17.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,4.94,0.0,0.0,0.0,1.7079999
2.0,0.0,16.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,13.0,0.0,0.0,5.0,1.617
3.0,0.0,22.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,0.0,0.0,2.0,1.646
1.0,0.0,21.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,9.0,0.0,0.0,5.0,1.636
0.0,0.0,20.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,15.0,0.0,0.0,3.0,1.6369999999999998
0.0,0.0,23.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,11.0,0.0,0.0,2.0,1.652
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,0.0,0.0,0.0,0.0,0.0,68.74,11.82,0.0,0.0,0.0,1.489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32,0.0,0.0,0.0,0.0,0.0,64.76,0.0,0.0,0.0,16.92,1.4880000000000002
0.0,0.0,0.0,0.0,20.16,0.0,0.0,36.65,0.0,0.0,0.0,0.0,0.0,43.19,0.0,0.0,0.0,0.0,1.575
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,60.83,0.0,6.42,1.755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,73.5,8.0,0.0,0.0,0.0,1.482
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,74.8,6.6,0.0,0.0,0.0,1.48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,70.9,10.3,0.0,0.0,0.0,1.499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,76.3,4.7,0.0,0.0,0.0,1.4780000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,73.0,7.1,0.0,0.0,0.0,1.479
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,75.3,4.8,0.0,0.0,0.0,1.4769999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,77.1,3.0,0.0,0.0,0.0,1.475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0,0.0,72.6,6.6,0.0,0.0,0.0,1.4769999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,74.8,4.3,0.0,0.0,0.0,1.472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,68.0,11.0,0.0,0.0,0.0,1.5019999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,71.8,7.2,0.0,0.0,0.0,1.4769999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,74.1,4.8,0.0,0.0,0.0,1.473
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,69.5,8.9,0.0,0.0,0.0,1.492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,70.6,7.7,0.0,0.0,0.0,1.48
