Li2O,TiO2,ZrO2,SrO,Na2O,ZnO,Nb2O5,Nb2O3,Al2O3,Sb2O3,Y2O3,B2O3,BaO,La2O3,SiO2,K2O,CaO,PbO,RI
4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.5,0.0,0.0,8.8,0.0,0.0,68.7,5.0,0.0,0.0,1.514
3.97,0.0,0.0,0.0,8.73,0.0,0.0,0.0,5.46,0.0,0.0,8.73,0.0,0.0,67.16,5.95,0.0,0.0,1.515
4.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,5.5,0.0,0.0,8.8,0.0,0.0,68.9,4.8,0.0,0.0,1.514
4.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,5.5,0.0,0.0,8.8,0.0,0.0,67.9,4.8,0.0,0.0,1.516
4.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,5.5,0.0,0.0,8.8,0.0,0.0,66.9,4.8,0.0,0.0,1.517
4.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,5.5,0.0,0.0,8.8,0.0,0.0,67.9,4.8,0.0,0.0,1.516
4.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,5.5,0.0,0.0,8.8,0.0,0.0,67.9,4.8,0.0,0.0,1.516
0.0,0.0,0.0,29.75,0.0,0.0,0.0,0.0,19.96,0.0,0.0,6.36,0.0,0.0,43.92,0.0,0.0,0.0,1.552
0.0,0.0,0.0,28.15,0.0,0.0,0.0,0.0,12.46,0.0,0.0,10.4,0.0,0.0,48.98,0.0,0.0,0.0,1.545
0.0,0.0,0.0,30.66,0.0,0.0,0.0,0.0,10.97,0.0,0.0,13.11,0.0,0.0,45.26,0.0,0.0,0.0,1.551
0.0,0.0,0.0,30.04,0.0,0.0,0.0,0.0,8.88,0.0,0.0,14.12,0.0,0.0,46.95,0.0,0.0,0.0,1.554
0.0,0.0,0.0,29.87,0.0,0.0,0.0,0.0,7.0,0.0,0.0,15.29,0.0,0.0,47.84,0.0,0.0,0.0,1.546
0.0,0.0,0.0,31.34,0.0,0.0,0.0,0.0,4.2,0.0,0.0,18.19,0.0,0.0,46.26,0.0,0.0,0.0,1.55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63,0.0,0.0,60.94,0.0,17.43,0.0,1.6
0.0,0.0,0.0,39.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.45,0.0,0.0,34.17,0.0,0.0,0.0,1.579
0.0,0.0,0.0,44.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81,0.0,0.0,25.81,0.0,0.0,0.0,1.606
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.18,0.0,0.0,12.72,0.0,0.0,45.75,0.0,21.35,0.0,1.556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41,0.0,0.0,16.44,0.0,0.0,47.98,0.0,21.17,0.0,1.554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09,0.0,0.0,20.98,0.0,0.0,49.57,0.0,21.35,0.0,1.548
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.67,0.0,0.0,51.93,0.0,21.39,0.0,1.459
0.0,0.0,0.0,0.0,0.0,25.24,0.0,0.0,24.03,0.0,0.0,5.18,0.0,0.0,45.55,0.0,0.0,0.0,1.57
0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,16.66,0.0,0.0,11.37,0.0,0.0,45.37,0.0,0.0,0.0,1.552
0.004,0.0,35.16,0.0,0.06,0.0,0.0,0.0,28.68,0.0,0.0,0.01,0.0,0.0,36.08,0.0,0.0,0.0,1.578
0.03,0.0,29.77,0.0,0.0,0.0,0.0,0.0,30.36,0.0,0.0,0.02,0.0,0.0,39.79,0.0,0.0,0.0,1.555
0.03,0.0,29.77,0.0,0.0,0.0,0.0,0.0,30.36,0.0,0.0,0.02,0.0,0.0,39.79,0.0,0.0,0.0,1.554
0.03,0.0,29.77,0.0,0.0,0.0,0.0,0.0,30.36,0.0,0.0,0.02,0.0,0.0,39.79,0.0,0.0,0.0,1.549
0.03,0.0,13.14,0.0,0.0,0.0,0.0,0.0,59.55,0.0,0.0,0.08,0.0,0.0,27.2,0.0,0.0,0.0,1.572
0.02,0.0,21.29,0.0,0.0,0.0,0.0,0.0,32.69,0.0,0.0,0.03,0.0,0.0,45.9,0.0,0.0,0.0,1.563
0.02,0.0,21.29,0.0,0.0,0.0,0.0,0.0,32.69,0.0,0.0,0.03,0.0,0.0,45.91,0.0,0.0,0.0,1.581
0.02,0.0,33.73,0.0,0.0,0.0,0.0,0.0,27.52,0.0,0.0,0.02,0.0,0.0,38.64,0.0,0.0,0.0,1.547
0.02,0.0,33.73,0.0,0.0,0.0,0.0,0.0,27.52,0.0,0.0,0.02,0.0,0.0,38.64,0.0,0.0,0.0,1.546
0.008999999999999998,0.0,20.74,0.0,0.01,0.0,0.0,0.0,33.68,0.0,0.0,0.01,0.0,0.0,45.48,0.0,0.0,0.0,1.54
0.008999999999999998,0.0,20.74,0.0,0.01,0.0,0.0,0.0,33.68,0.0,0.0,0.01,0.0,0.0,45.48,0.0,0.0,0.0,1.54
0.01,0.0,20.67,0.0,0.02,0.0,0.0,0.0,34.67,0.0,0.0,0.03,0.0,0.0,44.59,0.0,0.0,0.0,1.57
0.01,0.0,20.67,0.0,0.02,0.0,0.0,0.0,34.67,0.0,0.0,0.03,0.0,0.0,44.59,0.0,0.0,0.0,1.532
0.02,0.0,21.3,0.0,0.0,0.0,0.0,0.0,32.7,0.0,0.0,0.06,0.0,0.0,45.92,0.0,0.0,0.0,1.548
0.0,0.0,21.3,0.0,0.01,0.0,0.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0,45.99,0.0,0.0,0.0,1.553
0.0,0.0,21.3,0.0,0.01,0.0,0.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0,45.99,0.0,0.0,0.0,1.542
0.0,0.0,21.3,0.0,0.01,0.0,0.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0,45.99,0.0,0.0,0.0,1.558
0.04,0.0,22.57,0.0,0.0,0.0,0.0,0.0,31.98,0.0,0.0,0.12,0.0,0.0,45.29,0.0,0.0,0.0,1.53
0.04,0.0,22.25,0.0,0.0,0.0,0.0,0.0,31.53,0.0,0.0,0.12,0.0,0.0,46.06,0.0,0.0,0.0,1.548
0.01,0.0,22.24,0.0,0.06,0.0,0.0,0.0,31.52,0.0,0.0,0.12,0.0,0.0,46.04,0.0,0.0,0.0,1.605
0.01,0.0,22.24,0.0,0.06,0.0,0.0,0.0,31.52,0.0,0.0,0.12,0.0,0.0,46.04,0.0,0.0,0.0,1.564
0.008,0.0,22.25,0.0,0.02,0.0,0.0,0.0,31.53,0.0,0.0,0.12,0.0,0.0,46.05,0.0,0.0,0.0,1.582
0.008,0.0,22.25,0.0,0.02,0.0,0.0,0.0,31.53,0.0,0.0,0.12,0.0,0.0,46.05,0.0,0.0,0.0,1.574
0.008,0.0,22.25,0.0,0.02,0.0,0.0,0.0,31.53,0.0,0.0,0.12,0.0,0.0,46.05,0.0,0.0,0.0,1.638
0.01,0.0,30.16,0.0,0.01,0.0,0.0,0.0,30.75,0.0,0.0,0.03,0.0,0.0,39.04,0.0,0.0,0.0,1.558
0.01,0.0,30.16,0.0,0.001,0.0,0.0,0.0,30.75,0.0,0.0,0.03,0.0,0.0,39.04,0.0,0.0,0.0,1.559
0.0,0.0,30.21,0.0,0.007,0.0,0.0,0.0,30.8,0.0,0.0,0.03,0.0,0.0,38.93,0.0,0.0,0.0,1.559
0.0,0.0,30.21,0.0,0.007,0.0,0.0,0.0,30.8,0.0,0.0,0.03,0.0,0.0,38.93,0.0,0.0,0.0,1.567
0.0,0.0,22.24,0.0,0.03,0.0,0.0,0.0,31.5,0.0,0.0,0.2,0.0,0.0,46.0,0.0,0.0,0.0,1.55
0.0,0.0,22.24,0.0,0.03,0.0,0.0,0.0,31.5,0.0,0.0,0.2,0.0,0.0,46.0,0.0,0.0,0.0,1.609
0.0,0.0,22.25,0.0,0.02,0.0,0.0,0.0,31.52,0.0,0.0,0.12,0.0,0.0,46.05,0.0,0.0,0.0,1.58
0.0,0.0,21.85,0.0,0.01,0.0,0.0,0.0,30.97,0.0,0.0,0.18,0.0,0.0,46.98,0.0,0.0,0.0,1.537
0.0,0.0,22.24,0.0,0.03,0.0,0.0,0.0,31.52,0.0,0.0,0.12,0.0,0.0,46.04,0.0,0.0,0.0,1.564
0.0,0.0,22.22,0.0,0.02,0.0,0.0,0.0,31.49,0.0,0.0,0.18,0.0,0.0,46.0,0.0,0.0,0.0,1.508
0.008,0.0,22.03,0.0,0.02,0.0,0.0,0.0,31.22,0.0,0.0,0.12,0.0,0.0,46.47,0.0,0.0,0.0,1.542
0.01,0.0,22.22,0.0,0.03,0.0,0.0,0.0,31.49,0.0,0.0,0.12,0.0,0.0,46.0,0.0,0.0,0.0,1.592
0.008,0.0,22.22,0.0,0.02,0.0,0.0,0.0,31.49,0.0,0.0,0.24,0.0,0.0,45.99,0.0,0.0,0.0,1.615
0.01,0.0,21.14,0.0,0.02,0.0,0.0,0.0,35.5,0.0,0.0,0.1,0.0,0.0,43.2,0.0,0.0,0.0,1.559
0.01,0.0,21.14,0.0,0.02,0.0,0.0,0.0,35.5,0.0,0.0,0.1,0.0,0.0,43.2,0.0,0.0,0.0,1.573
0.01,0.0,21.14,0.0,0.02,0.0,0.0,0.0,35.5,0.0,0.0,0.1,0.0,0.0,43.2,0.0,0.0,0.0,1.56
0.01,0.0,21.14,0.0,0.02,0.0,0.0,0.0,35.5,0.0,0.0,0.1,0.0,0.0,43.2,0.0,0.0,0.0,1.58
0.0,0.0,21.54,0.0,0.03,0.0,0.0,0.0,33.58,0.0,0.0,0.12,0.0,0.0,44.6,0.0,0.0,0.0,1.557
0.0,0.0,22.22,0.0,0.03,0.0,0.0,0.0,31.5,0.0,0.0,0.12,0.0,0.0,46.0,0.0,0.0,0.0,1.572
0.0,0.0,22.22,0.0,0.03,0.0,0.0,0.0,31.5,0.0,0.0,0.12,0.0,0.0,46.0,0.0,0.0,0.0,1.61
0.0,0.0,22.22,0.0,0.03,0.0,0.0,0.0,31.5,0.0,0.0,0.12,0.0,0.0,46.0,0.0,0.0,0.0,1.578
0.01,0.0,18.92,0.0,0.02,0.0,0.0,0.0,40.23,0.0,0.0,0.1,0.0,0.0,40.69,0.0,0.0,0.0,1.574
0.07,0.0,19.22,0.0,0.0,0.0,0.0,0.0,40.86,0.0,0.0,0.0,0.0,0.0,39.79,0.0,0.0,0.0,1.632
0.04,0.0,20.92,0.0,0.0,0.0,0.0,0.0,35.59000000000001,0.0,0.0,0.0,0.0,0.0,43.32,0.0,0.0,0.0,1.559
0.04,0.0,20.92,0.0,0.0,0.0,0.0,0.0,35.59000000000001,0.0,0.0,0.0,0.0,0.0,43.32,0.0,0.0,0.0,1.613
0.16,0.0,19.75,0.0,0.0,0.0,0.0,0.0,39.19,0.0,0.0,0.02,0.0,0.0,40.88,0.0,0.0,0.0,1.557
0.02,0.0,28.18,0.0,0.02,0.0,0.0,0.0,28.85,0.0,0.0,0.13,0.0,0.0,42.79,0.0,0.0,0.0,1.548
1.24,0.6,0.0,0.0,2.65,0.0,0.0,0.0,6.39,0.1,0.0,7.3,8.0,0.0,46.38,0.0,0.0,27.19,1.589
0.7,0.87,0.0,0.0,2.1,0.0,0.0,0.0,6.21,0.2,0.0,6.62,6.51,0.0,40.69,0.0,0.0,35.88000000000001,1.618
0.15,1.15,0.0,0.0,1.5,0.0,0.0,0.0,6.0,0.1,0.0,5.93,5.0,0.0,35.62,0.0,0.0,44.4,1.653
0.15,2.8,0.5,0.0,0.95,0.0,0.0,0.0,4.65,0.1,0.0,5.36,8.0,1.65,31.27,0.0,0.0,44.42,1.702
0.0,17.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,8.0,26.3,15.0,0.0,11.5,0.0,1.799
0.0,17.4,0.0,8.199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,3.0,24.6,17.4,0.0,11.8,0.0,1.789
0.0,17.3,0.0,8.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,3.1,26.0,16.3,0.0,11.7,0.0,1.796
0.0,16.84,0.0,10.0,0.0,0.0,2.96,0.0,0.2,0.0,0.0,15.92,2.04,23.88,18.98,0.0,8.98,0.0,1.799
2.4,22.9,0.0,9.5,0.9,0.0,2.8,0.0,0.2,0.0,0.0,15.2,2.8,16.1,18.0,0.5,8.5,0.0,1.812
0.0,17.1,2.0,8.0,0.1,4.0,3.0,0.0,0.2,0.0,1.0,16.0,0.0,19.5,19.7,0.0,8.5,0.0,1.774
0.0,17.8,0.0,8.0,2.0,0.0,1.5,0.0,0.2,0.0,0.0,15.7,2.0,23.2,18.7,0.0,9.9,0.0,1.786
6.35,12.3,6.25,6.5,1.1,0.0,21.7,0.0,0.0,0.0,0.0,3.2,10.8,3.2,28.4,0.0,0.0,0.0,1.801
6.21,11.01,3.9,6.31,1.1,2.0,22.92,0.0,0.0,0.0,0.0,4.1,10.51,2.1,27.63,0.0,2.0,0.0,1.802
7.23,11.04,7.13,6.33,1.1,0.0,22.49,0.0,0.0,0.0,0.0,4.12,10.54,2.11,27.71,0.0,0.0,0.0,1.8
6.37,13.34,6.27,6.52,1.1,0.0,19.76,0.0,0.0,0.0,0.0,3.91,10.83,3.21,28.49,0.0,0.0,0.0,1.81
7.26,11.09,8.17,6.35,1.11,0.0,22.18,0.0,0.0,0.0,0.0,3.12,10.58,1.11,28.83,0.0,0.0,0.0,1.8
6.44,14.55,2.21,6.55,1.14,0.0,18.81,0.0,0.0,0.0,0.0,4.26,10.91,2.19,29.73,0.0,3.01,0.0,1.799
6.2,11.0,5.1,6.3,1.1,0.0,22.9,0.0,0.0,0.0,2.1,4.1,10.5,0.0,27.6,0.0,2.9,0.0,1.8
6.22,14.04,5.12,6.32,1.6,0.0,18.66,0.0,0.0,0.0,0.0,4.11,10.53,2.11,27.68,0.0,3.41,0.0,1.802
6.2,11.0,5.1,6.3,1.1,0.0,22.9,0.0,0.0,0.0,0.0,4.1,10.5,2.1,27.6,0.0,2.9,0.0,1.802
0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,6.68,0.0,0.0,11.6,0.0,0.0,71.81999999999998,2.49,0.43,0.0,1.49
0.0,0.0,0.0,0.0,6.36,0.0,0.0,0.0,6.41,0.0,0.0,12.01,0.0,0.0,70.41,2.29,2.3,0.0,1.495
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.1,26.5,14.5,26.0,0.0,0.0,22.8,1.749
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.1,25.5,14.5,26.0,0.0,0.0,23.8,1.744
0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.1,25.5,14.5,26.0,0.0,0.0,22.8,1.755
0.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.6,25.5,14.5,26.0,0.0,0.0,22.8,1.749
0.0,3.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.3,25.5,14.5,26.0,0.0,0.0,22.8,1.75
0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.3,25.5,14.5,26.8,0.0,0.0,22.8,1.741
0.0,2.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.3,25.5,14.5,27.1,0.0,0.0,22.8,1.737
2.2,14.6,0.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,11.9,0.0,0.0,51.4,14.4,2.2,0.0,1.6
2.5,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,53.1,11.7,2.5,0.0,1.599
4.2,15.5,1.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,7.9,0.0,0.0,54.4,13.7,0.0,0.0,1.604
5.1,11.96,6.86,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,8.24,0.0,0.0,53.32,12.55,0.0,0.0,1.606
4.2,15.3,0.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,7.9,0.0,0.0,54.1,15.2,0.0,0.0,1.596
6.5,11.9,1.0,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,7.9,0.0,0.0,54.4,10.3,6.0,0.0,1.603
1.0,16.5,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,5.4,0.0,0.0,46.0,21.2,3.9,0.0,1.6
4.7,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,54.6,11.5,6.0,0.0,1.6
6.2,9.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,50.4,12.0,12.0,0.0,1.6
0.0,2.5,0.5,0.0,0.0,3.3,0.0,0.0,17.0,0.0,0.0,30.2,0.0,15.2,8.05,1.15,0.0,21.6,1.66
0.0,18.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.81,24.72,0.0,38.56,0.0,0.0,0.0,0.0,1.903
0.0,9.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.18,34.75,0.0,27.1,0.0,0.0,0.0,0.0,1.795
0.0,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,23.78,0.0,49.46,0.0,0.0,0.0,0.0,1.913
0.0,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.96,30.46,0.0,38.87,0.0,0.0,0.0,0.0,1.841
0.0,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,29.29,0.0,49.85,0.0,0.0,0.0,0.0,1.848
0.0,0.0,18.5,0.0,21.8,0.0,0.0,0.0,0.0,21.1,0.0,20.9,0.0,0.0,17.7,0.0,0.0,0.0,1.647
0.0,0.0,18.5,0.0,21.8,0.0,0.0,0.0,0.0,23.1,0.0,20.9,0.0,0.0,15.7,0.0,0.0,0.0,1.658
5.0,0.0,18.5,0.0,16.8,0.0,0.0,0.0,0.0,17.1,0.0,20.9,0.0,0.0,21.7,0.0,0.0,0.0,1.645
0.0,0.0,18.5,0.0,16.8,0.0,0.0,0.0,0.0,17.1,0.0,20.9,0.0,0.0,21.7,5.0,0.0,0.0,1.642
0.0,0.0,18.5,0.0,11.8,0.0,0.0,0.0,0.0,17.1,0.0,20.9,0.0,0.0,21.7,10.0,0.0,0.0,1.631
0.0,0.0,0.0,0.0,4.0,33.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,50.0,0.0,0.0,0.0,1.566
0.0,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.63,0.0,0.0,0.0,1.483
5.4,0.0,0.0,0.0,0.8,7.5,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,62.8,0.0,0.0,0.0,1.523
0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,5.0,44.0,0.0,37.0,2.6,0.0,3.0,1.62
0.0,0.0,0.0,0.0,9.7,2.77,0.0,0.0,0.0,0.0,0.0,7.76,7.76,0.0,65.99,5.82,0.0,0.0,1.52
0.0,0.0,0.0,0.0,12.01,1.0,0.0,0.0,0.0,0.0,0.0,3.5,9.71,0.0,68.57,5.01,0.0,0.0,1.518
0.0,0.0,0.0,0.0,1.69,2.52,0.0,0.0,0.0,0.0,0.0,1.68,14.23,0.0,58.53,8.29,0.0,12.67,1.552
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9,7.639999999999999,1.96,35.20000000000001,1.581
0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.36,5.0,3.0,43.96,1.625
0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.92,3.99,3.99,48.9,1.656
0.0,0.0,0.0,0.0,30.79,0.0,0.0,0.0,0.0,0.0,0.0,69.21,0.0,0.0,0.0,0.0,0.0,0.0,1.513
0.0,0.0,0.0,0.0,28.41,0.0,0.0,0.0,0.0,0.0,0.0,71.59,0.0,0.0,0.0,0.0,0.0,0.0,1.515
0.0,0.0,0.0,0.0,28.41,0.0,0.0,0.0,0.0,0.0,0.0,71.59,0.0,0.0,0.0,0.0,0.0,0.0,1.514
0.0,0.0,0.0,0.0,28.28,0.0,0.0,0.0,0.0,0.0,0.0,71.72,0.0,0.0,0.0,0.0,0.0,0.0,1.514
0.0,0.0,0.0,0.0,27.04,0.0,0.0,0.0,0.0,0.0,0.0,72.95999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.511
0.0,0.0,0.0,0.0,23.35,0.0,0.0,0.0,0.0,0.0,0.0,76.65,0.0,0.0,0.0,0.0,0.0,0.0,1.51
0.0,0.0,0.0,0.0,23.19,0.0,0.0,0.0,0.0,0.0,0.0,76.81,0.0,0.0,0.0,0.0,0.0,0.0,1.505
0.0,0.0,0.0,0.0,20.26,0.0,0.0,0.0,0.0,0.0,0.0,79.73999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.51
0.0,0.0,0.0,0.0,16.51,0.0,0.0,0.0,0.0,0.0,0.0,83.48999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.496
0.0,0.0,0.0,0.0,16.51,0.0,0.0,0.0,0.0,0.0,0.0,83.48999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.495
0.0,0.0,0.0,0.0,16.24,0.0,0.0,0.0,0.0,0.0,0.0,83.76,0.0,0.0,0.0,0.0,0.0,0.0,1.508
0.0,0.0,0.0,0.0,13.85,0.0,0.0,0.0,0.0,0.0,0.0,86.15,0.0,0.0,0.0,0.0,0.0,0.0,1.504
0.0,0.0,0.0,0.0,10.55,0.0,0.0,0.0,0.0,0.0,0.0,89.45,0.0,0.0,0.0,0.0,0.0,0.0,1.5
0.0,0.0,0.0,0.0,9.37,0.0,0.0,0.0,0.0,0.0,0.0,90.63,0.0,0.0,0.0,0.0,0.0,0.0,1.496
0.0,0.0,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.0,90.85,0.0,0.0,0.0,0.0,0.0,0.0,1.484
0.0,0.0,0.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,0.0,93.16,0.0,0.0,0.0,0.0,0.0,0.0,1.484
0.0,0.0,0.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,0.0,93.16,0.0,0.0,0.0,0.0,0.0,0.0,1.48
0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,94.74,0.0,0.0,0.0,0.0,0.0,0.0,1.49
0.0,0.0,0.0,0.0,12.96,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,74.56,0.0,11.62,0.0,1.519
0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,74.48,0.0,10.36,0.0,1.517
0.0,0.0,0.0,0.0,14.87,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,74.90999999999998,0.0,9.36,0.0,1.515
0.0,0.0,0.0,0.0,16.03,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,75.12999999999998,0.0,8.179999999999998,0.0,1.513
0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,74.40999999999998,0.0,7.45,0.0,1.511
0.0,0.0,0.0,0.0,19.34,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,73.01999999999998,0.0,6.25,0.0,1.509
0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,73.87999999999998,0.0,4.51,0.0,1.506
0.0,0.0,0.0,0.0,21.54,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,74.22,0.0,3.82,0.0,1.504
0.0,0.0,0.0,0.0,22.99,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,74.04,0.0,2.61,0.0,1.503
0.0,0.0,0.0,0.0,23.91,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,74.25,0.0,1.51,0.0,1.501
0.0,0.0,0.0,0.0,25.35,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,74.06,0.0,0.21,0.0,1.498
0.0,0.0,0.0,0.0,18.77,0.0,0.0,0.0,8.949999999999998,0.0,0.0,0.0,0.0,0.0,72.12,0.0,0.08,0.0,1.494
0.0,0.0,0.0,0.0,20.67,0.0,0.0,0.0,6.87,0.0,0.0,0.0,0.0,0.0,72.22,0.0,0.12,0.0,1.495
0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,0.0,73.45,0.0,0.02,0.0,1.497
0.0,0.0,0.0,0.0,22.71,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,74.40999999999998,0.0,0.08,0.0,1.497
0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,1.65,0.0,0.0,33.78,0.0,0.0,41.97,7.38,8.56,0.0,1.533
0.0,0.0,0.0,0.0,7.02,0.0,0.0,0.0,0.8,0.0,0.0,25.79,0.0,0.0,49.67,7.53,9.11,0.0,1.535
0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,1.17,0.0,0.0,22.56,0.0,0.0,53.31,6.99,9.11,0.0,1.535
0.0,0.0,0.0,0.0,6.26,0.0,0.0,0.0,0.62,0.0,0.0,13.65,0.0,0.0,62.43,8.06,8.9,0.0,1.533
0.0,0.0,0.0,0.0,7.51,0.0,0.0,0.0,0.91,0.0,0.0,10.79,0.0,0.0,64.66,7.429999999999999,8.609999999999998,0.0,1.529
0.0,0.0,0.0,0.0,7.04,0.0,0.0,0.0,0.65,0.0,0.0,9.58,0.0,0.0,66.51,7.4,8.72,0.0,1.527
0.0,0.0,0.0,0.0,7.61,0.0,0.0,0.0,0.92,0.0,0.0,5.49,0.0,0.0,68.87,8.3,8.72,0.0,1.525
0.0,0.0,0.0,0.0,7.55,0.0,0.0,0.0,0.91,0.0,0.0,5.45,0.0,0.0,69.14,8.23,8.65,0.0,1.523
0.0,9.88,0.0,0.0,15.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,72.93,0.0,0.81,0.0,1.539
0.0,8.07,0.0,0.0,16.42,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,73.62999999999998,0.0,0.58,0.0,1.53
0.0,6.89,0.0,0.0,17.33,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,75.01999999999998,0.0,0.12,0.0,1.524
0.0,4.52,0.0,0.0,18.04,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,76.22,0.0,0.16,0.0,1.514
0.0,3.01,0.0,0.0,20.72,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,75.26999999999998,0.0,0.0,0.0,1.507
0.0,2.04,0.0,0.0,22.34,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,74.51999999999998,0.0,0.04,0.0,1.505
0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.8,0.0,0.0,46.13,0.0,0.0,41.34,0.0,0.13,0.0,1.488
0.0,0.0,0.0,0.0,10.43,0.0,0.0,0.0,0.8,0.0,0.0,42.31,0.0,0.0,46.28,0.0,0.08,0.0,1.485
